obj_type,vpid,snomed_id,bnf_code,dmd_name,bnf_name,form_route
amp,360332e11,362291e10,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Pfizer Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,360332e11,362291e10,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Pfizer Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,360332e11,362321e10,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,360332e11,362321e10,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,360332e11,362321e10,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,360332e11,362321e10,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,360332e11,362361e10,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Advanz Pharma),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,360332e11,362361e10,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Advanz Pharma),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,360332e11,362361e10,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Advanz Pharma),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,360332e11,362361e10,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Advanz Pharma),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,360332e11,109882e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Teva UK Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,360332e11,109882e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Teva UK Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,360332e11,109882e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Teva UK Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,360332e11,109882e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Teva UK Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,360332e11,149668e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (hameln pharma Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,360332e11,149668e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (hameln pharma Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,360332e11,149668e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (hameln pharma Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,360332e11,149668e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (hameln pharma Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,360332e11,279524e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intramuscular
amp,360332e11,279524e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intravenous
amp,360332e11,279524e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninjection.intraarterial
amp,360332e11,279524e11,0801030P0AAAKAK,Methotrexate 500mg/20ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 500mg/20ml solution for injection vials,solutioninfusion.intravenous
amp,360333e11,361001e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,360333e11,361001e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,360333e11,361001e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,360333e11,361001e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,360333e11,361001e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,360333e11,361001e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,360333e11,361281e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,360333e11,361281e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,360333e11,361281e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,360333e11,361281e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,360333e11,361281e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,360333e11,361281e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Pfizer Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,360333e11,361331e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,360333e11,361331e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,360333e11,361331e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,360333e11,361331e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,360333e11,361331e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,360333e11,361331e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,360333e11,361561e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,360333e11,361561e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,360333e11,361561e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,360333e11,361561e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,360333e11,361561e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,360333e11,361561e10,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Advanz Pharma),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,360333e11,10988e12,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,360333e11,10988e12,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,360333e11,10988e12,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,360333e11,10988e12,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,360333e11,10988e12,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,360333e11,10988e12,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Teva UK Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,360333e11,151384e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,360333e11,151384e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,360333e11,151384e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,360333e11,151384e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,360333e11,151384e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,360333e11,151384e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (hameln pharma Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,360333e11,289916e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraventricular cardiac
amp,360333e11,289916e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intramuscular
amp,360333e11,289916e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intravenous
amp,360333e11,289916e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intraarterial
amp,360333e11,289916e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninfusion.intravenous
amp,360333e11,289916e11,0801030P0AAANAN,Methotrexate 50mg/2ml solution for injection vials (Accord Healthcare Ltd),Methotrexate 50mg/2ml solution for injection vials,solutioninjection.intrathecal
amp,360331e11,362161e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intramuscular
amp,360331e11,362161e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intravenous
amp,360331e11,362161e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intraarterial
amp,360331e11,362161e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intrathecal
amp,360331e11,362181e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (Advanz Pharma),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intramuscular
amp,360331e11,362181e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (Advanz Pharma),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intravenous
amp,360331e11,362181e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (Advanz Pharma),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intraarterial
amp,360331e11,362181e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (Advanz Pharma),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intrathecal
amp,360331e11,362201e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intramuscular
amp,360331e11,362201e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intravenous
amp,360331e11,362201e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intraarterial
amp,360331e11,362201e10,0801030P0AAASAS,Methotrexate 200mg/8ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 200mg/8ml solution for injection vials,solutioninjection.intrathecal
amp,946941e10,945741e10,0801030P0AABPBP,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes (Special Order),Methotrexate 5mg/0.2ml inj pre-filled syringes,solutioninjection.intramuscular
amp,946941e10,945741e10,0801030P0AABPBP,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes (Special Order),Methotrexate 5mg/0.2ml inj pre-filled syringes,solutioninfusion.intravenous
amp,946941e10,945741e10,0801030P0AABPBP,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes (Special Order),Methotrexate 5mg/0.2ml inj pre-filled syringes,solutioninjection.intrathecal
amp,946941e10,945741e10,0801030P0AABPBP,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes (Special Order),Methotrexate 5mg/0.2ml inj pre-filled syringes,solutioninfusion.intraarterial
amp,946901e10,945011e10,0801030P0AACGCG,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes (Special Order),Methotrexate 30mg/1.2ml inj pre-filled syringes,solutioninjection.intramuscular
amp,946901e10,945011e10,0801030P0AACGCG,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes (Special Order),Methotrexate 30mg/1.2ml inj pre-filled syringes,solutioninfusion.intravenous
amp,946901e10,945011e10,0801030P0AACGCG,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes (Special Order),Methotrexate 30mg/1.2ml inj pre-filled syringes,solutioninjection.intrathecal
amp,946901e10,945011e10,0801030P0AACGCG,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes (Special Order),Methotrexate 30mg/1.2ml inj pre-filled syringes,solutioninfusion.intraarterial
amp,360329e11,361861e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intramuscular
amp,360329e11,361861e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intravenous
amp,360329e11,361861e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intraarterial
amp,360329e11,361921e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (Pfizer Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intramuscular
amp,360329e11,361921e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (Pfizer Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intravenous
amp,360329e11,361921e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (Pfizer Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intraarterial
amp,360329e11,361951e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intramuscular
amp,360329e11,361951e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intravenous
amp,360329e11,361951e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intraarterial
amp,360329e11,956191e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (Wockhardt UK Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intramuscular
amp,360329e11,956191e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (Wockhardt UK Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intravenous
amp,360329e11,956191e10,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (Wockhardt UK Ltd),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intraarterial
amp,360329e11,37733e12,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (medac UK),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intramuscular
amp,360329e11,37733e12,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (medac UK),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intravenous
amp,360329e11,37733e12,0801030P0AACKCK,Methotrexate 1g/10ml solution for injection vials (medac UK),Methotrexate 1g/10ml solution for injection vials,solutioninjection.intraarterial
amp,360335e11,361581e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (A A H Pharmaceuticals Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intramuscular
amp,360335e11,361581e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (A A H Pharmaceuticals Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intravenous
amp,360335e11,361581e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (A A H Pharmaceuticals Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intraarterial
amp,360335e11,361641e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (Pfizer Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intramuscular
amp,360335e11,361641e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (Pfizer Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intravenous
amp,360335e11,361641e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (Pfizer Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intraarterial
amp,360335e11,361691e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intramuscular
amp,360335e11,361691e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intravenous
amp,360335e11,361691e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intraarterial
amp,360335e11,956211e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (Wockhardt UK Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intramuscular
amp,360335e11,956211e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (Wockhardt UK Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intravenous
amp,360335e11,956211e10,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (Wockhardt UK Ltd),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intraarterial
amp,360335e11,377332e11,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (medac UK),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intramuscular
amp,360335e11,377332e11,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (medac UK),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intravenous
amp,360335e11,377332e11,0801030P0AACSCS,Methotrexate 5g/50ml solution for infusion vials (medac UK),Methotrexate 5g/50ml solution for infusion vials,solutioninjection.intraarterial
amp,36033e12,362451e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intramuscular
amp,36033e12,362451e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intravenous
amp,36033e12,362451e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intraarterial
amp,36033e12,362451e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (A A H Pharmaceuticals Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninfusion.intravenous
amp,36033e12,362471e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intramuscular
amp,36033e12,362471e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intravenous
amp,36033e12,362471e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intraarterial
amp,36033e12,362471e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Alliance Healthcare (Distribution) Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninfusion.intravenous
amp,36033e12,362501e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Advanz Pharma),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intramuscular
amp,36033e12,362501e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Advanz Pharma),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intravenous
amp,36033e12,362501e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Advanz Pharma),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intraarterial
amp,36033e12,362501e10,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Advanz Pharma),Methotrexate 1g/40ml solution for injection vials,solutioninfusion.intravenous
amp,36033e12,11091e12,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Teva UK Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intramuscular
amp,36033e12,11091e12,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Teva UK Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intravenous
amp,36033e12,11091e12,0801030P0AACTCT,Methotrexate 1g/40ml solution for injection vials (Teva UK Ltd),Methotrexate 1g/40ml solution for injection vials,solutioninjection.intraarterial
