obj_type,vpid,snomed_id,bnf_code,dmd_name,bnf_name,form_route
amp,327085000,176656e11,0802020G0BFABAF,Capimune 50mg capsules (Mylan),Capimune 50mg capsules,capsule.oral
amp,327083007,176658e11,0802020G0BFACAD,Capimune 100mg capsules (Mylan),Capimune 100mg capsules,capsule.oral
amp,327083007,193769e11,0802020G0BGAAAD,Capsorin 100mg capsules (Morningside Healthcare Ltd),Capsorin 100mg capsules,capsule.oral
amp,327085000,193771e11,0802020G0BGABAF,Capsorin 50mg capsules (Morningside Healthcare Ltd),Capsorin 50mg capsules,capsule.oral
amp,327082002,193773e11,0802020G0BGACAC,Capsorin 25mg capsules (Morningside Healthcare Ltd),Capsorin 25mg capsules,capsule.oral
amp,361393e11,352067e11,0802020G0BGADAG,Capsorin 100mg/ml oral solution (Morningside Healthcare Ltd),Capsorin 100mg/ml oral solution,solution.oral
amp,327082002,283359e11,0802020G0BHAAAC,Vanquoral 25mg capsules (Teva UK Ltd),Vanquoral 25mg capsules,capsule.oral
amp,327085000,283374e11,0802020G0BHABAF,Vanquoral 50mg capsules (Teva UK Ltd),Vanquoral 50mg capsules,capsule.oral
amp,327083007,283389e11,0802020G0BHACAD,Vanquoral 100mg capsules (Teva UK Ltd),Vanquoral 100mg capsules,capsule.oral
amp,327090002,299346e11,0802020G0BHADAH,Vanquoral 10mg capsules (Teva UK Ltd),Vanquoral 10mg capsules,capsule.oral
vmp,361403e11,361403e11,0802020G0AAAAAA,Ciclosporin 50mg/1ml solution for infusion ampoules,Ciclosporin 50mg/1ml solution for infusion ampoules,solutioninfusion.intravenous
vmp,327082002,327082002,0802020G0AAACAC,Ciclosporin 25mg capsules,Ciclosporin 25mg capsules,capsule.oral
vmp,327083007,327083007,0802020G0AAADAD,Ciclosporin 100mg capsules,Ciclosporin 100mg capsules,capsule.oral
vmp,361395e11,361395e11,0802020G0AAAEAE,Ciclosporin 250mg/5ml solution for infusion ampoules,Ciclosporin 250mg/5ml solution for infusion ampoules,solutioninfusion.intravenous
vmp,327085000,327085000,0802020G0AAAFAF,Ciclosporin 50mg capsules,Ciclosporin 50mg capsules,capsule.oral
vmp,361393e11,361393e11,0802020G0AAAGAG,Ciclosporin 100mg/ml oral solution sugar free,Ciclosporin 100mg/ml oral solution sugar free,solution.oral
vmp,327090002,327090002,0802020G0AAAHAH,Ciclosporin 10mg capsules,Ciclosporin 10mg capsules,capsule.oral
